code,current,name,name_short,gender,function,country,nationality,nationality_code,height,weight,disciplines,events,birth_date
1536683,True,FASIHI Farzaneh,FASIHI F,Female,Athlete,IR Iran,IR Iran,IRI,161.0,0.0,['Athletics'],[Women's 100m],1993-01-03
1536701,True,TAFTIAN Hassan,TAFTIAN H,Male,Athlete,IR Iran,IR Iran,IRI,182.0,0.0,['Athletics'],[Men's 100m],1993-05-04
1536721,True,PANWAR Balraj,PANWAR B,Male,Athlete,India,India,IND,0.0,0.0,['Rowing'],[Men's Single Sculls],1999-07-26
1536885,True,RICKETTS Shanieka,RICKETTS S,Female,Athlete,Jamaica,Jamaica,JAM,188.0,0.0,['Athletics'],[Women's Triple Jump],1992-02-02
1536925,True,HARRIS Naquille,HARRIS N,Male,Athlete,St Kitts and Nevis,St Kitts and Nevis,SKN,175.0,0.0,['Athletics'],[Men's 100m],2002-05-16
1536961,True,DAVOUDI Ali,DAVOUDI A,Male,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Weightlifting'],[Men's +102kg],1999-03-22
1536971,True,JAVADI ALIABADI Mir Mostafa,JAVADI ALIABADI MM,Male,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Weightlifting'],[Men's 89kg],2000-06-22
1536983,True,WELTEJI Diribe,WELTEJI D,Female,Athlete,Ethiopia,Ethiopia,ETH,166.0,0.0,['Athletics'],[Women's 1500m],2002-05-13
1536990,True,HAYLOM Birke,HAYLOM B,Female,Athlete,Ethiopia,Ethiopia,ETH,164.0,0.0,['Athletics'],[Women's 1500m],2006-01-06
1536992,True,HAILU Freweyni,HAILU F,Female,Alternate Athlete,Ethiopia,Ethiopia,ETH,166.0,0.0,['Athletics'],[Women's 5000m],2001-02-12
1536996,True,AGHAMIRZAEIJENAGHARD Ali,AGHAMIRZAEIJENAGH,Male,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Canoe Sprint'],[Men's Kayak Single 1000m],1993-03-04
1536997,True,MAYALA Freddy,MAYALA F,Male,Athlete,Congo,Congo,CGO,0.0,0.0,['Swimming'],[Men's 50m Freestyle],2000-06-18
1536998,True,AREGAWI Berihu,AREGAWI B,Male,Athlete,Ethiopia,Ethiopia,ETH,171.0,0.0,['Athletics'],"[Men's 10,000m]",2001-02-28
1536999,True,KEJELCHA Yomif,KEJELCHA Y,Male,Athlete,Ethiopia,Ethiopia,ETH,185.0,0.0,['Athletics'],"[Men's 10,000m]",1997-08-01
1537001,True,GEBRHIWET Hagos,GEBRHIWET H,Male,Athlete,Ethiopia,Ethiopia,ETH,173.0,0.0,['Athletics'],[Men's 5000m],1994-05-11
1537002,True,BOBIMBO Vanessa,BOBIMBO V,Female,Athlete,Congo,Congo,CGO,0.0,0.0,['Swimming'],[Women's 50m Freestyle],1999-12-08
1537010,True,NGOYE Natacha,NGOYE N,Female,Athlete,Congo,Congo,CGO,168.0,0.0,['Athletics'],[Women's 100m],1993-08-15
1537012,True,SAIKHOM Mirabai Chanu,SAIKHOM MC,Female,Athlete,India,India,IND,0.0,0.0,['Weightlifting'],[Women's 49kg],1994-08-08
1537049,True,BAREGA Selemon,BAREGA S,Male,Athlete,Ethiopia,Ethiopia,ETH,170.0,0.0,['Athletics'],"[Men's 10,000m]",2000-01-20
1537052,True,TEFERA Samuel,TEFERA S,Male,Athlete,Ethiopia,Ethiopia,ETH,175.0,0.0,['Athletics'],[Men's 1500m],1999-10-23
1537053,True,YIHUNE Addisu,YIHUNE A,Male,Athlete,Ethiopia,Ethiopia,ETH,170.0,0.0,['Athletics'],[Men's 5000m],2003-03-17
1537057,True,MEHARY Biniam,MEHARY B,Male,Athlete,Ethiopia,Ethiopia,ETH,177.0,0.0,['Athletics'],[Men's 5000m],2006-12-20
1537066,True,TAYE Ejgayehu,TAYE E,Female,Athlete,Ethiopia,Ethiopia,ETH,165.0,0.0,['Athletics'],[Women's 5000m],2000-02-10
1537069,True,EISA Medina,EISA M,Female,Athlete,Ethiopia,Ethiopia,ETH,162.0,0.0,['Athletics'],[Women's 5000m],2005-01-03
1537079,True,GEBRESELAMA Tsigie,GEBRESELAMA T,Female,Athlete,Ethiopia,Ethiopia,ETH,167.0,0.0,['Athletics'],"[Women's 10,000m]",2000-09-30
1537135,True,ZENG Jian,ZENG J,Female,Athlete,Singapore,Singapore,SGP,0.0,0.0,['Table Tennis'],[Women's Singles],1996-11-19
1537137,True,QUEK Izaac,QUEK I,Male,Athlete,Singapore,Singapore,SGP,0.0,0.0,['Table Tennis'],[Men's Singles],2006-05-26
1537144,True,VEGA Jerome,VEGA J,Male,Athlete,Puerto Rico,United States,USA,178.0,0.0,['Athletics'],[Men's Hammer Throw],1995-04-07
1537145,True,OWENS-DELERME Ayden,OWENS-DELERME A,Male,Athlete,Puerto Rico,United States,USA,184.0,0.0,['Athletics'],[Men's Decathlon],2000-05-28
1537149,True,de ORBETA Rachelle,de ORBETA R,Female,Athlete,Puerto Rico,United States,USA,154.0,0.0,['Athletics'],[Women's 20km Race Walk],2000-03-27
1537150,True,SCOTT Gabby,SCOTT G,Female,Athlete,Puerto Rico,United States,USA,165.0,0.0,['Athletics'],[Women's 400m],1997-01-13
1537163,True,D'AMOUR Nicholas,D'AMOUR N,Male,Athlete,"Virgin Islands, US",United States,USA,0.0,0.0,['Archery'],[Men's Individual],2001-09-04
1537168,True,CASTRO RIVERA Luis,CASTRO RIVERA L,Male,Athlete,Puerto Rico,United States,USA,198.0,0.0,['Athletics'],[Men's High Jump],1991-01-29
1537180,True,CEBALLOS Macarena,CEBALLOS M,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Swimming'],"[Women's 100m Breaststroke, Women's 200m Breaststroke]",1995-01-12
1537183,True,CAMACHO-QUINN Jasmine,CAMACHO-QUINN J,Female,Athlete,Puerto Rico,United States,USA,160.0,0.0,['Athletics'],[Women's 100m Hurdles],1996-08-21
1537185,True,CHEVRIER Luc,CHEVRIER L,Male,Athlete,Saint Lucia,Saint Lucia,LCA,0.0,0.0,['Sailing'],[Men's Dinghy],1999-06-30
1537187,True,FERNANDEZ GAMBOA Pedro Luis,FERNANDEZ GAMBOA P,Male,Athlete,Puerto Rico,United States,USA,0.0,0.0,['Sailing'],[Men's Dinghy],1997-06-12
1537188,True,RIVERA Sebastian C,RIVERA SC,Male,Athlete,Puerto Rico,United States,USA,0.0,0.0,['Wrestling'],[Men's Freestyle 65kg],1998-08-27
1537189,True,LOZADA MOTTA Ashleyann,LOZADA MOTTA A,Female,Athlete,Puerto Rico,United States,USA,165.0,0.0,['Boxing'],[Women's 57kg],1991-07-19
1537191,True,PULIDO ORTIZ Celia,PULIDO ORTIZ C,Female,Athlete,Mexico,Mexico,MEX,0.0,0.0,['Swimming'],[Women's 100m Backstroke],2003-01-01
1537203,True,HYDE Jaheel,HYDE J,Male,Athlete,Jamaica,Jamaica,JAM,180.0,0.0,['Athletics'],[Men's 400m Hurdles],1997-02-02
1537204,True,IGA Jorge,IGA J,Male,Athlete,Mexico,Mexico,MEX,0.0,0.0,['Swimming'],"[Men's 100m Freestyle, Men's 200m Freestyle]",1997-01-12
1537209,True,HEIN Agostina,HEIN A,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Swimming'],"[Women's 400m Freestyle, Women's 800m Freestyle]",2008-04-24
1537256,True,SASSER Mathlynn,SASSER M,Female,Athlete,Marshall Islands,Marshall Islands,MHL,0.0,0.0,['Weightlifting'],[Women's 59kg],1996-12-25
1537272,True,HEPLER Kayla,HEPLER K,Female,Athlete,Marshall Islands,Marshall Islands,MHL,0.0,0.0,['Swimming'],[Women's 50m Freestyle],2002-03-22
1537273,True,KINONO Philli,KINONO P,Male,Athlete,Marshall Islands,Marshall Islands,MHL,0.0,0.0,['Swimming'],[Men's 50m Freestyle],1997-12-10
1537276,True,GARRIDO Luis Ramon,GARRIDO LR,Male,Athlete,Mexico,Mexico,MEX,171.0,0.0,['Badminton'],[Men's Singles],1996-05-10
1537286,True,MARTINEZ Paulina,MARTINEZ P,Female,Athlete,Mexico,Mexico,MEX,0.0,0.0,['Judo'],['Women -52 kg'],1999-04-10
1537287,True,AWITI ALCARAZ Prisca,AWITI ALCARAZ P,Female,Athlete,Mexico,Mexico,MEX,0.0,0.0,['Judo'],['Women -63 kg'],1996-02-20
1537312,True,REZAEI Mohammad Nabi,REZAEI MN,Male,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Canoe Sprint'],[Men's Canoe Single 1000m],1999-04-10
1537323,True,MUSTAFA SAADOON,MUSTAFA SAADOON,Male,Athlete,Iraq,Iraq,IRQ,181.0,0.0,['Football'],['Men'],2001-05-25
1537325,True,ALFRED Julien,ALFRED J,Female,Athlete,Saint Lucia,Saint Lucia,LCA,170.0,0.0,['Athletics'],"[Women's 100m, Women's 200m]",2001-06-10
1537331,True,JOSEPH Michael,JOSEPH M,Male,Athlete,Saint Lucia,Saint Lucia,LCA,182.0,0.0,['Athletics'],[Men's 400m],2002-11-01
1537336,True,YOUSSEF AMYN,YOUSSEF AMYN,Male,Athlete,Iraq,Iraq,IRQ,172.0,0.0,['Football'],['Men'],2003-08-21
1537345,True,TSEGAY Gudaf,TSEGAY G,Female,Athlete,Ethiopia,Ethiopia,ETH,163.0,0.0,['Athletics'],"[Women's 10,000m, Women's 1500m, Women's 5000m]",1997-01-23
1537349,True,ALSADEQ Julyana,ALSADEQ J,Female,Athlete,Jordan,Jordan,JOR,0.0,0.0,['Taekwondo'],['Women -67kg'],1994-12-09
1537368,True,TESFAY Fotyen,TESFAY F,Female,Athlete,Ethiopia,Ethiopia,ETH,161.0,0.0,['Athletics'],"[Women's 10,000m]",1998-02-17
1537375,True,MOJALLALTOPRAGHGHALE Fatemeh,MOJALLALTOPRAGHGH,Female,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Rowing'],[Women's Single Sculls],2002-07-27
1537376,True,ELSHARABATY Saleh,ELSHARABATY S,Male,Athlete,Jordan,Jordan,JOR,0.0,0.0,['Taekwondo'],['Men -80kg'],1998-09-12
1537377,True,AL KHATRI Said,AL KHATRI S,Male,Athlete,Oman,Oman,OMA,0.0,0.0,['Shooting'],['Trap Men'],1985-07-11
1537394,True,AL ADAWI Issa Samir Hamed,AL ADAWI ISH,Male,Athlete,Oman,Oman,OMA,0.0,0.0,['Swimming'],[Men's 100m Freestyle],1999-03-20
1537401,True,KAREEM Zaid,KAREEM Z,Male,Athlete,Jordan,Jordan,JOR,0.0,0.0,['Taekwondo'],['Men -68kg'],2001-06-19
1537402,True,SARAVANAN Vishnu,SARAVANAN V,Male,Athlete,India,India,IND,0.0,0.0,['Sailing'],[Men's Dinghy],1999-02-24
1537405,True,KUMANAN Nethra,KUMANAN N,Female,Athlete,India,India,IND,0.0,0.0,['Sailing'],[Women's Dinghy],1997-08-21
1537465,True,SARAVIA Ulises,SARAVIA U,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Swimming'],[Men's 100m Backstroke],2005-10-27
1537510,True,BORELLI Florencia,BORELLI F,Female,Athlete,Argentina,Argentina,ARG,155.0,0.0,['Athletics'],[Women's Marathon],1992-10-30
1537518,True,CASETTA Belen,CASETTA B,Female,Athlete,Argentina,Argentina,ARG,163.0,0.0,['Athletics'],[Women's 3000m Steeplechase],1994-09-26
1537531,True,GOMEZ Joaquin,GOMEZ J,Male,Athlete,Argentina,Argentina,ARG,172.0,0.0,['Athletics'],[Men's Hammer Throw],1996-10-14
1537538,True,LARREGINA Elian,LARREGINA E,Male,Athlete,Argentina,Argentina,ARG,188.0,0.0,['Athletics'],[Men's 400m],2000-02-20
1537547,True,SASIA Nazareno,SASIA N,Male,Athlete,Argentina,Argentina,ARG,194.0,0.0,['Athletics'],[Men's Shot Put],2001-01-05
1537549,True,GADAYI Edwin Kwabla,GADAYI EK,Male,Alternate Athlete,Ghana,Ghana,GHA,168.0,0.0,['Athletics'],[Men's 4 x 100m Relay],2001-02-14
1537579,True,ODLUM-SMITH Jayhan Jamaud,ODLUM-SMITH JJ,Male,Athlete,Saint Lucia,Saint Lucia,LCA,0.0,0.0,['Swimming'],[Men's 100m Freestyle],2002-01-11
1537661,True,ABUZRIBA Ahmed,ABUZRIBA A,Male,Athlete,Libya,Libya,LBA,0.0,0.0,['Weightlifting'],[Men's 102kg],2000-04-16
1537667,True,BUKRAH Mohamed,BUKRAH M,Male,Athlete,Libya,Libya,LBA,0.0,0.0,['Rowing'],[Men's Single Sculls],2003-07-06
1537686,True,BOUDINA Sid Ali,BOUDINA SA,Male,Athlete,Algeria,Algeria,ALG,0.0,0.0,['Rowing'],[Men's Single Sculls],1990-05-07
1537927,True,GIL Federico,GIL F,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Shooting'],['Skeet Men'],1988-04-29
1537929,True,GUTIERREZ Marcelo Julian,GUTIERREZ MJ,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",2000-08-31
1537932,True,RUSSO Fernanda,RUSSO F,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",1999-10-02
1538007,True,CROOKS Jordan,CROOKS J,Male,Athlete,Cayman Islands,Great Britain,GBR,0.0,0.0,['Swimming'],"[Men's 100m Freestyle, Men's 50m Freestyle]",2002-05-02
1538028,True,BOSCO Eugenia,BOSCO E,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Sailing'],['Mixed Multihull'],1997-06-12
1538040,True,FERRETTI Chiara,FERRETTI C,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Sailing'],[Women's Windsurfing],2007-03-16
1538041,True,MAJDALANI Mateo,MAJDALANI M,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Sailing'],['Mixed Multihull'],1994-07-15
1538044,True,CRUZ SAUBIDET BIRKNER Francisco,CRUZ SAUBIDET BIR,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Sailing'],[Men's Windsurfing],1998-10-05
1538048,True,TURIENZO Maria Catalina,TURIENZO MC,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Sailing'],[Women's Kite],2006-05-29
1538059,True,EDGHILL Chelsea,EDGHILL C,Female,Athlete,Guyana,Guyana,GUY,0.0,0.0,['Table Tennis'],[Women's Singles],1997-07-06
1538078,True,TONDAIMAN Prithviraj,TONDAIMAN P,Male,Athlete,India,India,IND,0.0,0.0,['Shooting'],['Trap Men'],1987-06-06
1538084,True,KUSALE Swapnil,KUSALE S,Male,Athlete,India,India,IND,0.0,0.0,['Shooting'],['50m Rifle 3 Positions Men'],1995-08-06
1538096,True,BATRA Manika,BATRA M,Female,Athlete,India,India,IND,0.0,0.0,['Table Tennis'],"[Women's Singles, Women's Team]",1995-06-15
1538104,True,THAKKAR Manav Vikash,THAKKAR MV,Male,Athlete,India,India,IND,0.0,0.0,['Table Tennis'],[Men's Team],2000-04-14
1538124,True,ZMUSHKA Alina,ZMUSHKA A,Female,Athlete,AIN,Belarus,BLR,0.0,0.0,['Swimming'],"[Women's 100m Breaststroke, Women's 200m Breaststroke]",1997-01-05
1538136,True,AKULA Sreeja,AKULA S,Female,Athlete,India,India,IND,0.0,0.0,['Table Tennis'],"[Women's Singles, Women's Team]",1998-07-31
1538146,True,CHAUHAN Maheshwari,CHAUHAN M,Female,Athlete,India,India,IND,0.0,0.0,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",1996-07-04
1538150,True,SHYMANOVICH Ilya,SHYMANOVICH I,Male,Athlete,AIN,Belarus,BLR,0.0,0.0,['Swimming'],[Men's 100m Breaststroke],1994-08-02
1538151,True,ACHANTA Sharath Kamal,ACHANTA SK,Male,Athlete,India,India,IND,0.0,0.0,['Table Tennis'],"[Men's Singles, Men's Team]",1982-07-12
1538153,True,SHKURDAI Anastasiya,SHKURDAI A,Female,Athlete,AIN,Belarus,BLR,0.0,0.0,['Swimming'],"[Women's 100m Backstroke, Women's 200m Backstroke]",2003-01-03
1538154,True,MOUDGIL Anjum,MOUDGIL A,Female,Athlete,India,India,IND,0.0,0.0,['Shooting'],['50m Rifle 3 Positions Women'],1994-01-05
1538157,True,SINGH Shreyasi,SINGH S,Female,Athlete,India,India,IND,0.0,0.0,['Shooting'],['Trap Women'],1991-08-29
1538159,True,BHAKER Manu,BHAKER M,Female,Athlete,India,India,IND,0.0,0.0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",2002-02-18
1538160,True,ZALATY Yauheni,ZALATY Y,Male,Athlete,AIN,Belarus,BLR,0.0,0.0,['Rowing'],[Men's Single Sculls],1999-09-09
1538161,True,VALARIVAN Elavenil,VALARIVAN E,Female,Athlete,India,India,IND,0.0,0.0,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",1999-08-02
1538190,True,DESAI Harmeet,DESAI H,Male,Athlete,India,India,IND,0.0,0.0,['Table Tennis'],"[Men's Singles, Men's Team]",1993-07-19
1538193,True,KAMATH Archana Girish,KAMATH AG,Female,Athlete,India,India,IND,0.0,0.0,['Table Tennis'],[Women's Team],2000-06-17
1538234,True,GREENE Kennice Aphenie,GREENE KA,Female,Athlete,StVincent&Grenadines,United States,USA,0.0,0.0,['Swimming'],[Women's 50m Freestyle],2007-07-06
1538243,True,JOACHIM Alex,JOACHIM A,Male,Athlete,StVincent&Grenadines,StVincent&Grenadines,VIN,0.0,0.0,['Swimming'],[Men's 50m Freestyle],2003-04-14
1538244,True,ALBERTARRIO Agustina,ALBERTARRIO A,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1993-01-01
1538253,True,ALONSO Agostina,ALONSO A,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1995-10-01
1538260,True,CAMPOY Maria,CAMPOY M,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1990-10-06
1538261,True,CAIRO Sofia,CAIRO S,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],2002-10-08
1538262,True,CASAS Lara,CASAS L,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],2004-06-22
1538263,True,CASTELLARO MORELLO Juana,CASTELLARO MORELLO,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],2005-03-29
1538266,True,COSENTINO Cristina,COSENTINO C,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1997-12-22
1538274,True,GORZELANY Agustina,GORZELANY A,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1996-03-11
1538276,True,GRANATTO Maria,GRANATTO M,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1995-04-21
1538277,True,JANKUNAS Julieta,JANKUNAS J,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1999-01-20
1538294,True,RAPOSO RUIZ de los LLANOS Valentina,RAPOSO RUIZ de lo,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],2003-01-28
1538295,True,SANCHEZ MOCCIA Rocio,SANCHEZ MOCCIA R,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1988-08-02
1538299,True,SAUZE VALDEZ Victoria,SAUZE VALDEZ V,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1991-07-21
1538304,True,TOCCALINO Sofia,TOCCALINO S,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1997-03-20
1538305,True,TRINCHINETTI Eugenia,TRINCHINETTI E,Female,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Women'],1997-07-17
1538363,True,BUGALLO Agustin,BUGALLO A,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1995-04-23
1538365,True,CAPURRO ZUBELDIA Bautista,CAPURRO ZUBELDIA B,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],2003-10-22
1538366,True,CASELLA SCHUTH Maico,CASELLA SCHUTH M,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1997-06-05
1538367,True,CATAN Juan,CATAN J,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1995-10-05
1538370,True,DOMENE Tomas,DOMENE T,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1997-09-04
1538372,True,HABIF Thomas,HABIF T,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1996-05-27
1538375,True,KEENAN Nicolas,KEENAN N,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1997-05-06
1538378,True,MARCUCCI Tadeo,MARCUCCI T,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],2001-05-03
1538379,True,MARTINEZ Lucas,MARTINEZ L,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1993-11-17
1538380,True,MARTINS Tobias,MARTINS T,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1998-07-14
1538386,True,JAVER Mahsa,JAVER M,Female,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Rowing'],[Lightweight Women's Double Sculls],1994-05-12
1538396,True,NOROUZI TAZEH KAND Zeinab,NOROUZI TAZEH KAND,Female,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Rowing'],[Lightweight Women's Double Sculls],2000-01-01
1538415,True,BEYRANVAND Mohammad,BEYRANVAND M,Male,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Shooting'],['Trap Men'],2008-08-25
1538421,True,ROSTAMIYAN Haniyeh,ROSTAMIYAN H,Female,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",1998-09-11
1538436,True,AMINI POZVEH Fatemeh,AMINI POZVEH F,Female,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Shooting'],['10m Air Rifle Women'],2000-10-05
1538442,True,CHEHEL AMIRANI Shermineh,CHEHEL AMIRANI S,Female,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Shooting'],['10m Air Rifle Women'],1999-06-20
1538449,True,AMAISTROAIE Madalina,AMAISTROAIE M,Female,Athlete,Romania,Romania,ROU,0.0,0.0,['Archery'],[Women's Individual],2002-12-09
1538482,True,BOUZIDI Carole Diana,BOUZIDI CD,Female,Athlete,Algeria,Algeria,ALG,0.0,0.0,['Canoe Slalom'],"[Women's Kayak Single, Women's Kayak Cross]",1985-06-25
1538488,True,GERBEKOV Askerbii,GERBEKOV A,Male,Athlete,Bahrain,Bahrain,BRN,0.0,0.0,['Judo'],['Men -81 kg'],1996-06-01
1538504,True,CISSE Arthur,CISSE A,Male,Athlete,Côte d'Ivoire,Côte d'Ivoire,CIV,168.0,0.0,['Athletics'],[Men's 100m],1996-12-29
1538505,True,KONE Maboundou,KONE M,Female,Athlete,Côte d'Ivoire,Côte d'Ivoire,CIV,163.0,0.0,['Athletics'],"[Women's 100m, Women's 200m, Women's 4 x 100m Relay]",1997-05-16
1538622,True,NURMATOV Shakhzod,NURMATOV S,Male,Athlete,Uzbekistan,Uzbekistan,UZB,0.0,0.0,['Rowing'],[Lightweight Men's Double Sculls],1999-04-07
1538627,True,PRAKATEN Anna,PRAKATEN A,Female,Athlete,Uzbekistan,Uzbekistan,UZB,0.0,0.0,['Rowing'],[Women's Single Sculls],1992-09-06
1538632,True,SAFAROLIYEV Sobirjon,SAFAROLIYEV S,Male,Athlete,Uzbekistan,Uzbekistan,UZB,0.0,0.0,['Rowing'],[Lightweight Men's Double Sculls],2002-05-02
1538648,True,OLFATI Mahdi,OLFATI M,Male,Athlete,IR Iran,IR Iran,IRI,0.0,0.0,['Artistic Gymnastics'],"['Men', Men's Vault]",2001-03-06
1538662,True,CHEN Jiexian Stephenie,CHEN JS,Female,Athlete,Singapore,Singapore,SGP,0.0,0.0,['Canoe Sprint'],[Women's Kayak Single 500m],1991-12-25
1538729,True,MAZZILLI Agustin,MAZZILLI A,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1989-06-20
1538734,True,MONJA Federico,MONJA F,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1993-09-12
1538737,True,REY Matias,REY M,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1984-12-01
1538740,True,SANTIAGO Tomas,SANTIAGO T,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1992-06-15
1538741,True,TARAZONA Santiago,TARAZONA S,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1996-05-31
1538742,True,TOSCANI Lucas,TOSCANI L,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Hockey'],['Men'],1999-09-22
1538800,True,VERNICE Agustin,VERNICE A,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Canoe Sprint'],[Men's Kayak Single 1000m],1995-07-03
1538830,True,BROWN Janeek,BROWN J,Female,Athlete,Jamaica,Jamaica,JAM,165.0,0.0,['Athletics'],[Women's 100m Hurdles],1998-05-14
1538875,True,MOLINA Gonzalo Nahuel,MOLINA GN,Male,Athlete,Argentina,Argentina,ARG,0.0,0.0,['Cycling BMX Racing'],['Men'],1995-05-05
1538878,True,VILLEGAS Federico Emiliano,VILLEGAS FE,Male,Alternate Athlete,Argentina,Argentina,ARG,0.0,0.0,['Cycling BMX Racing'],['Men'],1994-07-13
1538893,True,CAMERON Lloydricia,CAMERON L,Female,Athlete,Jamaica,Jamaica,JAM,170.0,0.0,['Athletics'],[Women's Shot Put],1996-04-08
1538903,True,PERINCHIEF Jah-Nhai,PERINCHIEF JN,Male,Athlete,Bermuda,Great Britain,GBR,182.0,0.0,['Athletics'],[Men's Triple Jump],1997-12-13
1538904,True,CLAYTON Rushell,CLAYTON R,Female,Athlete,Jamaica,Jamaica,JAM,170.0,0.0,['Athletics'],[Women's 400m Hurdles],1992-10-18
1538910,True,DUFFY Flora,DUFFY F,Female,Athlete,Bermuda,Great Britain,GBR,0.0,0.0,['Triathlon'],[Women's Individual],1987-09-30
1538934,True,FIRFIRICA Alin Alexandru,FIRFIRICA AA,Male,Athlete,Romania,Romania,ROU,197.0,0.0,['Athletics'],[Men's Discus Throw],1995-11-03
1538935,True,GHELBER Bianca Florentina,GHELBER BF,Female,Athlete,Romania,Romania,ROU,171.0,0.0,['Athletics'],[Women's Hammer Throw],1990-06-01
1538937,True,ION Diana Ana Maria,ION DAM,Female,Athlete,Romania,Romania,ROU,168.0,0.0,['Athletics'],[Women's Triple Jump],2000-11-27
1538939,True,MELLY Joan Chelimo,MELLY JC,Female,Athlete,Romania,Romania,ROU,171.0,0.0,['Athletics'],[Women's Marathon],1990-11-10
1538999,True,MERINGOR Delvine Relin,MERINGOR DR,Female,Athlete,Romania,Romania,ROU,162.0,0.0,['Athletics'],[Women's Marathon],1992-08-01
1539000,True,MIKLOS Andrea,MIKLOS A,Female,Athlete,Romania,Romania,ROU,167.0,0.0,['Athletics'],[Women's 400m],1999-04-17
1539008,True,NOVAC Alexandru Mihaita,NOVAC AM,Male,Athlete,Romania,Romania,ROU,183.0,0.0,['Athletics'],[Men's Javelin Throw],1997-03-24
1539114,True,PRANNOY H. S,PRANNOY HS,Male,Athlete,India,India,IND,179.0,0.0,['Badminton'],[Men's Singles],1992-07-17
